"Latest: Time (s)","Latest: Current (A)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
0.066,0.120792388916,2.41794586182,0.602531433105
0.067,0.127658843994,2.55889892578,0.617790222168
0.068,0.134143829346,2.68478393555,0.625419616699
0.069,0.140247344971,2.80685424805,0.640678405762
0.07,0.145568847656,2.90966033936,0.648307800293
0.071,0.150146484375,3.00884246826,0.655937194824
0.072,0.154724121094,3.08895111084,0.655937194824
0.073,0.158538818359,3.16123962402,0.652122497559
0.074,0.161209106445,3.21846008301,0.655937194824
0.075,0.163497924805,3.27186584473,0.644493103027
0.076,0.165405273438,3.31001281738,0.636863708496
0.077,0.166168212891,3.32908630371,0.625419616699
0.078,0.166549682617,3.33671569824,0.610160827637
0.079,0.166549682617,3.33290100098,0.594902038574
0.08,0.165786743164,3.31382751465,0.57201385498
0.081,0.164260864258,3.27568054199,0.556755065918
0.082,0.161972045898,3.2299041748,0.534057617188
0.083,0.158920288086,3.17649841309,0.511169433594
0.084,0.155487060547,3.11164855957,0.48828125
0.085,0.151290893555,3.02791595459,0.457763671875
0.086,0.146331787109,2.93254852295,0.434875488281
0.087,0.14139175415,2.82955169678,0.396728515625
0.088,0.135669708252,2.70767211914,0.362396240234
0.089,0.128803253174,2.58560180664,0.324440002441
0.09,0.122318267822,2.44464874268,0.286293029785
0.091,0.114707946777,2.29587554932,0.248146057129
0.092,0.10669708252,2.13966369629,0.213813781738
0.093,0.0986862182617,1.97200775146,0.171852111816
0.094,0.0902938842773,1.80416107178,0.137519836426
0.095,0.0811576843262,1.62506103516,0.0957489013672
0.096,0.0720024108887,1.43432617188,0.0576019287109
0.097,0.062084197998,1.24378204346,0.0156402587891
0.098,0.0521850585938,1.04560852051,-0.0263214111328
0.099,0.0422668457031,0.847434997559,-0.0644683837891
0.1,0.0315856933594,0.641441345215,-0.110054016113
0.101,0.0216865539551,0.435638427734,-0.144386291504
0.102,0.0113868713379,0.226020812988,-0.193977355957
0.103,0.000343322753906,0.0164031982422,-0.232124328613
0.104,-0.00995635986328,-0.193405151367,-0.266456604004
0.105,-0.0202560424805,-0.399208068848,-0.308227539063
0.106,-0.0305366516113,-0.601196289063,-0.342559814453
0.107,-0.0408363342285,-0.810813903809,-0.373077392578
0.108,-0.0511360168457,-1.01299285889,-0.403594970703
0.109,-0.06103515625,-1.21116638184,-0.434112548828
0.11,-0.0705718994141,-1.40171051025,-0.464630126953
0.111,-0.0800895690918,-1.58863067627,-0.491142272949
0.112,-0.0892448425293,-1.77154541016,-0.521659851074
0.113,-0.0976371765137,-1.94301605225,-0.536918640137
0.114,-0.106410980225,-2.11086273193,-0.563621520996
0.115,-0.11402130127,-2.26707458496,-0.582695007324
0.116,-0.121650695801,-2.41203308105,-0.597953796387
0.117,-0.128517150879,-2.54535675049,-0.617027282715
0.118,-0.13500213623,-2.67887115479,-0.628471374512
0.119,-0.141086578369,-2.79693603516,-0.636100769043
0.12,-0.146427154541,-2.89993286133,-0.636100769043
0.121,-0.15100479126,-2.99911499023,-0.64754486084
0.122,-0.155582427979,-3.08284759521,-0.651359558105
0.123,-0.159015655518,-3.15914154053,-0.651359558105
0.124,-0.16206741333,-3.22017669678,-0.64754486084
0.125,-0.16471862793,-3.25832366943,-0.643730163574
0.126,-0.166244506836,-3.28884124756,-0.628471374512
0.127,-0.167388916016,-3.31153869629,-0.624656677246
0.128,-0.167770385742,-3.31916809082,-0.613212585449
0.129,-0.167388916016,-3.31535339355,-0.597953796387
0.13,-0.166625976563,-3.30028533936,-0.578880310059
0.131,-0.165100097656,-3.26976776123,-0.548362731934
0.132,-0.162448883057,-3.22399139404,-0.529289245605
0.133,-0.159778594971,-3.16677093506,-0.506401062012
0.134,-0.156345367432,-3.10192108154,-0.479888916016
0.135,-0.152149200439,-3.01818847656,-0.453186035156
0.136,-0.147571563721,-2.92663574219,-0.426483154297
0.137,-0.142230987549,-2.82363891602,-0.388336181641
0.138,-0.136127471924,-2.70938873291,-0.357818603516
0.139,-0.130043029785,-2.58350372314,-0.331115722656
0.14,-0.123176574707,-2.45018005371,-0.29296875
0.141,-0.115928649902,-2.30140686035,-0.255012512207
0.142,-0.107917785645,-2.14138031006,-0.213050842285
0.143,-0.0995445251465,-1.97734832764,-0.174903869629
0.144,-0.0911521911621,-1.80206298828,-0.129127502441
0.145,-0.0819969177246,-1.62296295166,-0.0909805297852
0.146,-0.0724792480469,-1.43985748291,-0.0492095947266
0.147,-0.0629425048828,-1.24549865723,-0.0110626220703
0.148,-0.0530242919922,-1.05113983154,0.0308990478516
0.149,-0.0431251525879,-0.848960876465,0.0728607177734
0.15,-0.0328254699707,-0.643157958984,0.114822387695
0.151,-0.0225448608398,-0.437355041504,0.152778625488
0.152,-0.0118637084961,-0.231552124023,0.190925598145
0.153,-0.00194549560547,-0.0179290771484,0.229072570801
0.154,0.00909805297852,0.184059143066,0.259590148926
0.155,0.0193977355957,0.397491455078,0.301551818848
0.156,0.0296974182129,0.599479675293,0.343322753906
0.157,0.0403594970703,0.801658630371,0.377655029297
0.158,0.0502777099609,1.00364685059,0.411987304688
0.159,0.0601768493652,1.20182037354,0.442504882813
0.16,0.0697135925293,1.39255523682,0.469207763672
0.161,0.0788688659668,1.58309936523,0.495910644531
0.162,0.0883865356445,1.76219940186,0.522613525391
0.163,0.0971603393555,1.93767547607,0.541496276855
0.164,0.10555267334,2.1053314209,0.564384460449
0.165,0.113182067871,2.26917266846,0.583457946777
0.166,0.120792388916,2.41794586182,0.59871673584
0.167,0.127658843994,2.55889892578,0.617790222168
0.168,0.134143829346,2.68478393555,0.629234313965
0.169,0.140247344971,2.80685424805,0.640678405762
0.17,0.145568847656,2.91347503662,0.652122497559
0.171,0.150146484375,3.00884246826,0.655937194824
0.172,0.154724121094,3.08895111084,0.663566589355
0.173,0.158157348633,3.15742492676,0.655937194824
0.174,0.161209106445,3.21846008301,0.652122497559
0.175,0.163497924805,3.27186584473,0.644493103027
0.176,0.165023803711,3.31001281738,0.63304901123
0.177,0.166168212891,3.32908630371,0.625419616699
0.178,0.166931152344,3.33671569824,0.610160827637
0.179,0.166549682617,3.33290100098,0.591087341309
0.18,0.165786743164,3.31382751465,0.575828552246
0.181,0.164260864258,3.27568054199,0.552940368652
0.182,0.161590576172,3.2299041748,0.53768157959
0.183,0.158920288086,3.17649841309,0.514984130859
0.184,0.155868530273,3.11164855957,0.48828125
0.185,0.151290893555,3.03173065186,0.461578369141
0.186,0.146331787109,2.93254852295,0.42724609375
0.187,0.141773223877,2.82955169678,0.392913818359
0.188,0.135288238525,2.71148681641,0.3662109375
0.189,0.1291847229,2.58178710938,0.324440002441
0.19,0.122318267822,2.44464874268,0.290107727051
0.191,0.115089416504,2.29587554932,0.248146057129
0.192,0.107078552246,2.13584899902,0.209999084473
0.193,0.0986862182617,1.97200775146,0.171852111816
0.194,0.0902938842773,1.80416107178,0.137519836426
0.195,0.0811576843262,1.62506103516,0.0995635986328
0.196,0.0720024108887,1.43814086914,0.0614166259766
0.197,0.062084197998,1.24378204346,0.0156402587891
0.198,0.0521850585938,1.04560852051,-0.0263214111328
0.199,0.0422668457031,0.847434997559,-0.0682830810547
0.2,0.0315856933594,0.64525604248,-0.102424621582
0.201,0.0216865539551,0.435638427734,-0.14820098877
0.202,0.0113868713379,0.229835510254,-0.190162658691
0.203,0.000343322753906,0.0164031982422,-0.228309631348
0.204,-0.00957489013672,-0.193405151367,-0.27027130127
0.205,-0.0202560424805,-0.395393371582,-0.308227539063
0.206,-0.0305366516113,-0.601196289063,-0.334930419922
0.207,-0.0408363342285,-0.806999206543,-0.373077392578
0.208,-0.0511360168457,-1.00917816162,-0.403594970703
0.209,-0.06103515625,-1.20735168457,-0.434112548828
0.21,-0.0705718994141,-1.40171051025,-0.460815429688
0.211,-0.0800895690918,-1.58863067627,-0.494956970215
0.212,-0.0888633728027,-1.77154541016,-0.517845153809
0.213,-0.0980186462402,-1.94301605225,-0.540733337402
0.214,-0.106029510498,-2.11086273193,-0.55980682373
0.215,-0.11402130127,-2.26707458496,-0.582695007324
0.216,-0.121650695801,-2.41203308105,-0.601768493652
0.217,-0.128517150879,-2.54154205322,-0.617027282715
0.218,-0.134620666504,-2.67505645752,-0.628471374512
0.219,-0.141086578369,-2.79693603516,-0.636100769043
0.22,-0.146427154541,-2.90374755859,-0.643730163574
0.221,-0.15100479126,-2.99911499023,-0.64754486084
0.222,-0.155582427979,-3.08284759521,-0.651359558105
0.223,-0.159015655518,-3.16295623779,-0.651359558105
0.224,-0.16206741333,-3.21636199951,-0.64754486084
0.225,-0.164337158203,-3.25832366943,-0.643730163574
0.226,-0.165863037109,-3.28884124756,-0.628471374512
0.227,-0.167388916016,-3.31153869629,-0.624656677246
0.228,-0.167770385742,-3.31916809082,-0.613212585449
0.229,-0.167388916016,-3.31535339355,-0.594139099121
0.23,-0.166625976563,-3.30410003662,-0.575065612793
0.231,-0.165100097656,-3.2735824585,-0.552177429199
0.232,-0.162448883057,-3.22399139404,-0.529289245605
0.233,-0.159778594971,-3.16677093506,-0.506401062012
0.234,-0.156345367432,-3.10192108154,-0.483703613281
0.235,-0.152149200439,-3.0143737793,-0.453186035156
0.236,-0.147571563721,-2.92663574219,-0.426483154297
0.237,-0.142230987549,-2.82363891602,-0.392150878906
0.238,-0.13650894165,-2.70938873291,-0.357818603516
0.239,-0.130043029785,-2.58350372314,-0.331115722656
0.24,-0.123176574707,-2.45018005371,-0.29296875
0.241,-0.115928649902,-2.29759216309,-0.251197814941
0.242,-0.107917785645,-2.14519500732,-0.213050842285
0.243,-0.0995445251465,-1.97353363037,-0.171089172363
0.244,-0.0907707214355,-1.80206298828,-0.129127502441
0.245,-0.0819969177246,-1.62296295166,-0.0871658325195
0.246,-0.0724792480469,-1.43604278564,-0.0453948974609
0.247,-0.0629425048828,-1.24931335449,-0.00724792480469
0.248,-0.0534057617188,-1.05113983154,0.0347137451172
0.249,-0.0431251525879,-0.848960876465,0.0690460205078
0.25,-0.0328254699707,-0.643157958984,0.11100769043
0.251,-0.0225448608398,-0.44116973877,0.148963928223
0.252,-0.0122451782227,-0.231552124023,0.187110900879
0.253,-0.00156402587891,-0.0217437744141,0.225257873535
0.254,0.00909805297852,0.184059143066,0.263404846191
0.255,0.0193977355957,0.393676757813,0.305366516113
0.256,0.0296974182129,0.599479675293,0.347137451172
0.257,0.0403594970703,0.801658630371,0.377655029297
0.258,0.0498962402344,0.99983215332,0.411987304688
0.259,0.0601768493652,1.19800567627,0.438690185547
0.26,0.0697135925293,1.39255523682,0.469207763672
0.261,0.0788688659668,1.58309936523,0.495910644531
0.262,0.0883865356445,1.76219940186,0.518798828125
0.263,0.0967788696289,1.93767547607,0.545310974121
0.264,0.10555267334,2.1053314209,0.564384460449
0.265,0.113563537598,2.26535797119,0.583457946777
0.266,0.120792388916,2.41794586182,0.59871673584
0.267,0.127277374268,2.55889892578,0.613975524902
0.268,0.134525299072,2.68478393555,0.63304901123
0.269,0.140247344971,2.80303955078,0.644493103027
0.27,0.145568847656,2.90966033936,0.648307800293
0.271,0.150527954102,3.005027771,0.652122497559
0.272,0.154724121094,3.09276580811,0.65975189209
0.273,0.158157348633,3.15742492676,0.652122497559
0.274,0.161590576172,3.21846008301,0.652122497559
0.275,0.163497924805,3.27186584473,0.644493103027
0.276,0.165405273438,3.30619812012,0.636863708496
0.277,0.166549682617,3.32908630371,0.621604919434
0.278,0.166931152344,3.33671569824,0.610160827637
0.279,0.166549682617,3.33290100098,0.594902038574
0.28,0.165786743164,3.31001281738,0.575828552246
0.281,0.163879394531,3.27568054199,0.552940368652
0.282,0.161972045898,3.2299041748,0.541496276855
0.283,0.159301757813,3.17649841309,0.518798828125
0.284,0.155487060547,3.11164855957,0.484466552734
0.285,0.151290893555,3.03173065186,0.465393066406
0.286,0.146713256836,2.93636322021,0.438690185547
0.287,0.14139175415,2.82955169678,0.396728515625
0.288,0.135288238525,2.71148681641,0.362396240234
0.289,0.1291847229,2.58178710938,0.320625305176
0.29,0.122318267822,2.44464874268,0.290107727051
0.291,0.114707946777,2.29587554932,0.248146057129
0.292,0.107078552246,2.13966369629,0.209999084473
0.293,0.0986862182617,1.97582244873,0.171852111816
0.294,0.0902938842773,1.80416107178,0.137519836426
0.295,0.0811576843262,1.62124633789,0.0957489013672
0.296,0.0720024108887,1.43814086914,0.0576019287109
0.297,0.0624656677246,1.24759674072,0.0156402587891
0.298,0.0521850585938,1.04560852051,-0.0301361083984
0.299,0.0422668457031,0.851249694824,-0.0644683837891
0.3,0.0319671630859,0.64525604248,-0.106239318848
0.301,0.0216865539551,0.439453125,-0.144386291504
0.302,0.0110054016113,0.229835510254,-0.193977355957
0.303,0.000724792480469,0.0164031982422,-0.232124328613
0.304,-0.00957489013672,-0.189590454102,-0.266456604004
0.305,-0.0202560424805,-0.395393371582,-0.304412841797
0.306,-0.0305366516113,-0.601196289063,-0.334930419922
0.307,-0.040454864502,-0.806999206543,-0.373077392578
0.308,-0.0511360168457,-1.01299285889,-0.403594970703
0.309,-0.0606536865234,-1.20735168457,-0.434112548828
0.31,-0.0709533691406,-1.40171051025,-0.464630126953
0.311,-0.0800895690918,-1.584815979,-0.483703613281
0.312,-0.0888633728027,-1.77154541016,-0.517845153809
0.313,-0.0980186462402,-1.94301605225,-0.544548034668
0.314,-0.106029510498,-2.10704803467,-0.563621520996
0.315,-0.113639831543,-2.26707458496,-0.582695007324
0.316,-0.121650695801,-2.41584777832,-0.605583190918
0.317,-0.128135681152,-2.54535675049,-0.617027282715
0.318,-0.13500213623,-2.67505645752,-0.62084197998
0.319,-0.141086578369,-2.79693603516,-0.636100769043
0.32,-0.146427154541,-2.90374755859,-0.632286071777
0.321,-0.151386260986,-2.99911499023,-0.64754486084
0.322,-0.155582427979,-3.08284759521,-0.651359558105
0.323,-0.159015655518,-3.15914154053,-0.651359558105
0.324,-0.16206741333,-3.22017669678,-0.651359558105
0.325,-0.16471862793,-3.2621383667,-0.639915466309
0.326,-0.166244506836,-3.29265594482,-0.632286071777
0.327,-0.167388916016,-3.31153869629,-0.624656677246
0.328,-0.167770385742,-3.31916809082,-0.609397888184
0.329,-0.167770385742,-3.31916809082,-0.597953796387
0.33,-0.166625976563,-3.30028533936,-0.571250915527
